"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS code (NAICS2017_LABEL)","Year (YEAR)","Sales, value of shipments, or revenue ($1,000) (RCPTOT)","Relative standard error for estimate of sales, value of shipments, or revenue (%) (RCPTOT_S)","Annual payroll ($1,000) (PAYANN)","Relative standard error for estimate of annual payroll (%) (PAYANN_S)","First-quarter payroll ($1,000) (PAYQTR1)","Relative standard error for estimate of first-quarter payroll (%) (PAYQTR1_S)","Number of employees (EMP)","Relative standard error for estimate of number of employees (%) (EMP_S)","Production workers for pay period including March 12 (EMPQ1PW)","Relative standard error for estimate of production workers for pay period including March 12 (%) (EMPQ1PW_S)","Production workers annual hours (1,000) (HOURS)","Relative standard error for estimate of production workers annual hours (%) (HOURS_S)","Production workers annual wages ($1,000) (PAYANPW)","Relative standard error for estimate of production workers annual wages (%) (PAYANPW_S)","Total fringe benefits ($1,000) (BENEFIT)","Relative standard error for estimate of total fringe benefits (%) (BENEFIT_S)","Employer's cost for health insurance ($1,000) (BENHEA)","Relative standard error for estimate of employer's cost for health insurance (%) (BENHEA_S)","Employer's cost for defined benefit pension plans ($1,000) (BENPEB)","Relative standard error for estimate of employer's cost for defined benefit pension plans (%) (BENPEB_S)","Employer's cost for defined contribution plans ($1,000) (BENPEC)","Relative standard error for estimate of employer's cost for defined contribution plans (%) (BENPEC_S)","Employer's cost for other fringe benefits ($1,000) (BENOTH)","Relative standard error for estimate of employer's cost for other fringe benefits (%) (BENOTH_S)","Total cost of materials ($1,000) (CSTMTOT)","Relative standard error for estimate of total cost of materials  (%) (CSTMTOT_S)","Cost of materials, packaging, etc. used ($1,000) (CSTMPRT)","Relative standard error for estimate of cost of materials, packaging, etc. used(%) (CSTMPRT_S)","Cost of resales ($1,000) (CSTRSL)","Relative standard error for estimate of cost of resales (%) (CSTRSL_S)","Cost of purchased fuels consumed ($1,000) (CSTFU)","Relative standard error for estimate of cost of purchased fuels consumed (%) (CSTFU_S)","Cost of purchased electricity ($1,000) (CSTELEC)","Relative standard error for estimate of cost of purchased electricity (%) (CSTELEC_S)","Cost of contract work ($1,000) (CSTCNT)","Relative standard error for estimate of cost of contract work (%) (CSTCNT_S)","Quantity of electricity purchased for heat and power (1,000 kWh) (ELECPCH)","Relative standard error for estimate of quantity of electricity purchased for heat and power (%) (ELECPCH_S)","Quantity of generated electricity (1,000 kWh) (ELECGEN)","Relative standard error for estimate of quantity of generated electricity (%) (ELECGEN_S)","Quantity of electricity sold or transferred (1,000 kWh) (ELECSLD)","Relative standard error for estimate of quantity of electricity sold or transferred (%) (ELECSLD_S)","Value added ($1,000) (VALADD)","Relative standard error for estimate of value added (%) (VALADD_S)","Total inventories, beginning of year ($1,000) (INVTOTB)","Relative standard error for estimate of total inventories, beginning of year (%) (INVTOTB_S)","Finished goods inventories, beginning of year ($1,000) (INVFINB)","Relative standard error for estimate of finished goods inventories, beginning of year (%) (INVFINB_S)","Work-in-process inventories, beginning of year ($1,000) (INVWIPB)","Relative standard error for estimate of work-in-process inventories, beginning of year (%) (INVWIPB_S)","Materials and supplies inventories, beginning of year ($1,000) (INVMATB)","Relative standard error for estimate of materials and supplies inventories, beginning of year (%) (INVMATB_S)","Total inventories, end of year ($1,000) (INVTOTE)","Relative standard error for estimate of total inventories, end of year (%) (INVTOTE_S)","Finished goods inventories, end of year ($1,000) (INVFINE)","Relative standard error for estimate of finished goods inventories, end of year (%) (INVFINE_S)","Work-in-process inventories, end of year ($1,000) (INVWIPE)","Relative standard error for estimate of work-in-process inventories, end of year (%) (INVWIPE_S)","Materials and supplies inventories, end of year ($1,000) (INVMATE)","Relative standard error for estimate of materials and supplies inventories, end of year  (%) (INVMATE_S)","Total capital expenditures (new and used) ($1,000) (CEXTOT)","Relative standard error for estimate of total capital expenditures (new and used)  (%) (CEXTOT_S)","Capital expenditures for buildings and other structures ($1,000) (CEXBLD)","Relative standard error for estimate of capital expenditures for buildings and other structures (%) (CEXBLD_S)","Capital expenditures for machinery and equipment ($1,000) (CEXMCH)","Relative standard error for estimate of capital expenditures for machinery and equipment (%) (CEXMCH_S)","Capital expenditures for automobiles, trucks, etc. for highway use ($1,000) (CEXMCHA)","Relative standard error for estimate of capital expenditures for automobiles, trucks, etc. for highway use (%) (CEXMCHA_S)","Capital expenditures for computers and peripheral data processing equipment ($1,000) (CEXMCHC)","Relative standard error for estimate of capital expenditures for computers and peripheral data processing equipment (%)  (CEXMCHC_S)","Capital expenditures for all other machinery and equipment ($1,000) (CEXMCHO)","Relative standard error for estimate of capital expenditures for all other machinery and equipment (%) (CEXMCHO_S)","Total rental payments or lease payments ($1,000) (RPTOT)","Relative standard error for estimate of total rental payments or lease payments (%) (RPTOT_S)","Rental payments or lease payments for buildings and other structures ($1,000) (RPBLD)","Relative standard error for estimate of rental payments or lease payments for buildings and other structures (%) (RPBLD_S)","Rental payments or lease payments for machinery and equipment ($1,000) (RPMCH)","Relative standard error for estimate of rental payments or lease payments for machinery and equipment (%) (RPMCH_S)","Total other operating expenses ($1,000) (PCHTT)","Relative standard error for estimate of total other operating expenses (%) (PCHTT_S)","Temporary staff and leased employee expenses ($1,000) (PCHTEMP)","Relative standard error for estimate of temporary staff and leased employee expenses (%) (PCHTEMP_S)","Expensed computer hardware and other equipment ($1,000) (PCHCMPQ)","Relative standard error for estimate of expensed computer hardware and other equipment (%) (PCHCMPQ_S)","Expensed purchases of software ($1,000) (PCHEXSO)","Relative standard error for estimate of expensed purchases of software (%) (PCHEXSO_S)","Data processing and other purchased computer services ($1,000) (PCHDAPR)","Relative standard error for estimate of data processing and other purchased computer services (%) (PCHDAPR_S)","Communication services ($1,000) (PCHCSVC)","Relative standard error for estimate of communication services (%) (PCHCSVC_S)","Repair and maintenance services of buildings and/or machinery ($1,000) (PCHRPR)","Relative standard error for estimate of repair and maintenance services of buildings and/or machinery (%) (PCHRPR_S)","Refuse removal (including hazardous waste) services ($1,000) (PCHRFUS)","Relative standard error for estimate of refuse removal (including hazardous waste) services (%) (PCHRFUS_S)","Advertising and promotional services ($1,000) (PCHADVT)","Relative standard error for estimate of advertising and promotional services (%) (PCHADVT_S)","Purchased professional and technical services ($1,000) (PCHPRTE)","Relative standard error for estimate of purchased professional and technical services (%) (PCHPRTE_S)","Taxes and license fees ($1,000) (PCHTAX)","Relative standard error for estimate of taxes and license fees (%) (PCHTAX_S)","All other operating expenses ($1,000) (PCHOEXP)","Relative standard error for estimate of all other operating expenses (%) (PCHOEXP_S)","Range indicating percent of total sales, value of shipments, or revenue imputed (RCPTOT_IMP)","Range indicating percent of total annual payroll imputed (PAYANN_IMP)","Range indicating percent of total employees imputed (EMP_IMP)"
"Idaho","31-33","Manufacturing","2020","24,473,860","1.4","3,719,494","0.5","943,989","0.7","58,528","0.8","44,206","1.0","85,248","1.0","2,385,772","0.6","988,191","0.8","N","N","N","N","N","N","N","N","13,830,392","2.3","12,869,802","2.4","276,599","2.3","163,568","1.0","296,104","0.8","224,319","4.3","5,396,931","0.8","656,166","2.6","D","D","10,665,657","2.5","3,014,766","1.0","1,130,026","1.0","520,533","3.3","1,364,207","1.0","3,218,614","0.7","1,158,558","0.7","514,191","2.7","1,545,865","0.8","961,921","1.0","177,994","1.1","783,927","1.2","31,186","15.0","43,789","3.0","708,953","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","10% to less than 20%","Less than 10%"
"Illinois","31-33","Manufacturing","2018","264,290,628","0.3","31,408,353","0.4","7,881,185","0.4","534,993","0.5","389,377","0.6","760,398","0.6","18,814,977","0.5","9,559,477","0.4","N","N","N","N","N","N","N","N","154,490,258","0.4","140,846,104","0.4","7,827,285","0.7","1,380,870","0.4","1,992,788","0.4","2,443,212","1.1","31,633,932","0.3","2,334,778","0.2","598,756","0.0","110,895,242","0.3","25,881,916","0.4","10,925,025","0.5","5,003,388","0.6","9,953,503","0.8","27,872,689","0.5","11,386,879","0.5","5,636,405","0.9","10,849,404","0.7","7,125,495","1.5","1,085,981","2.1","6,039,514","1.6","211,857","5.2","211,901","4.9","5,615,756","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","40% to less than 50%"
"Illinois","31-33","Manufacturing","2019","255,433,175","0.2","30,961,394","0.4","7,900,045","0.4","521,371","0.4","381,816","0.5","737,810","0.5","18,718,866","0.4","9,623,043","0.3","N","N","N","N","N","N","N","N","146,870,070","0.2","133,499,678","0.2","7,875,417","0.9","1,348,649","0.5","1,932,013","0.4","2,214,313","1.5","31,009,677","0.4","2,182,609","0.1","551,754","0.1","108,874,350","0.3","27,429,906","0.7","11,326,851","0.6","5,615,951","0.9","10,487,105","1.3","28,132,301","0.3","11,707,742","0.6","5,546,305","0.8","10,878,254","0.7","7,089,899","1.4","1,201,534","5.6","5,888,365","1.0","192,413","4.7","216,951","1.6","5,479,001","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","40% to less than 50%"
"Illinois","31-33","Manufacturing","2020","233,451,382","0.3","30,333,105","0.5","7,828,246","0.5","513,220","0.5","374,551","0.6","696,595","0.6","18,079,752","0.5","9,277,163","0.5","N","N","N","N","N","N","N","N","131,888,531","0.2","119,132,802","0.3","7,736,653","1.0","1,234,050","0.6","1,800,720","0.6","1,984,305","1.9","29,731,654","0.5","2,191,203","0.1","547,072","0.1","100,762,702","0.4","27,731,414","0.7","11,549,610","0.8","5,454,266","1.0","10,727,538","1.2","26,750,502","0.4","11,080,098","0.7","5,123,629","0.9","10,546,775","0.7","6,223,498","1.5","1,091,956","5.0","5,131,542","1.3","153,687","5.8","166,807","1.9","4,811,048","1.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","Less than 10%"
"Indiana","31-33","Manufacturing","2018","267,369,716","0.1","28,929,701","0.2","7,363,278","0.3","507,447","0.2","392,246","0.3","773,624","0.3","19,501,641","0.2","8,896,206","0.2","N","N","N","N","N","N","N","N","154,277,037","0.1","144,213,869","0.1","4,131,106","1.3","1,261,681","0.5","2,641,148","0.2","2,029,232","0.7","36,538,525","0.2","2,656,074","0.1","D","D","114,277,972","0.2","25,303,724","0.3","8,485,557","0.5","6,310,712","0.2","10,507,455","0.4","27,492,010","0.2","8,791,378","0.4","7,190,183","0.4","11,510,449","0.2","7,623,115","2.6","1,169,489","6.1","6,453,626","2.4","209,900","4.3","186,160","3.5","6,057,565","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","30% to less than 40%"
"Indiana","31-33","Manufacturing","2019","258,458,960","0.3","28,700,225","0.4","7,299,982","0.4","494,911","0.4","382,101","0.4","759,401","0.4","19,277,958","0.4","8,817,554","0.3","N","N","N","N","N","N","N","N","151,481,624","0.3","141,967,557","0.3","3,841,261","3.1","1,185,616","0.9","2,598,844","0.4","1,888,346","1.6","36,156,211","0.3","3,503,452","0.1","D","D","106,947,668","0.4","26,318,453","0.7","8,796,035","1.4","6,451,391","0.5","11,071,028","0.7","26,575,421","0.6","9,040,530","1.2","6,177,228","0.5","11,357,663","0.7","7,437,802","1.8","1,266,470","2.6","6,171,332","2.0","234,871","3.5","155,601","1.8","5,780,860","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","30% to less than 40%"
"Indiana","31-33","Manufacturing","2020","234,514,323","0.3","27,714,836","0.5","7,169,562","0.5","484,739","0.5","373,067","0.6","700,292","0.6","18,414,976","0.5","8,440,282","0.4","N","N","N","N","N","N","N","N","137,093,226","0.3","128,051,605","0.3","4,055,414","3.1","1,018,667","1.1","2,346,146","0.4","1,621,392","1.7","32,738,781","0.3","2,883,198","0.1","D","D","96,244,601","0.4","26,620,953","0.6","9,052,349","1.3","6,167,800","0.6","11,400,805","0.7","25,455,569","0.6","8,107,005","1.0","5,936,647","0.4","11,411,917","0.8","6,842,930","1.7","1,368,134","3.5","5,474,795","1.6","221,396","6.5","143,704","1.7","5,109,695","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","Less than 10%"
"Iowa","31-33","Manufacturing","2018","115,453,007","0.2","11,877,439","0.3","2,973,143","0.3","207,491","0.4","154,592","0.6","299,247","0.6","7,339,316","0.4","3,738,607","0.3","N","N","N","N","N","N","N","N","68,571,223","0.4","63,406,931","0.5","2,390,633","1.8","1,044,980","0.5","1,087,607","1.4","641,071","1.9","17,161,193","1.3","1,949,956","0.1","D","D","47,563,168","0.4","9,361,964","0.4","3,658,772","0.8","2,049,500","1.1","3,653,692","0.6","10,509,710","2.3","4,203,085","5.4","2,186,571","2.1","4,120,055","0.7","2,891,011","1.6","496,707","4.0","2,394,304","1.4","122,270","8.7","91,040","6.6","2,180,994","1.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","30% to less than 40%","30% to less than 40%"
"Iowa","31-33","Manufacturing","2019","115,122,661","0.2","12,253,109","0.4","3,065,231","0.4","212,434","0.5","158,713","0.6","306,394","0.6","7,665,630","0.5","3,808,155","0.4","N","N","N","N","N","N","N","N","67,002,681","0.3","61,309,980","0.3","2,902,961","0.7","984,213","0.7","1,104,136","0.5","701,392","1.2","16,927,230","0.5","2,094,040","0.1","D","D","48,209,230","0.4","10,118,335","0.8","3,869,919","1.2","2,246,720","1.1","4,001,697","1.0","10,463,509","0.8","4,021,419","1.1","2,184,471","0.9","4,257,620","1.2","2,836,826","1.8","413,433","2.6","2,423,394","2.0","96,881","4.2","78,829","3.6","2,247,684","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","30% to less than 40%","30% to less than 40%"
"Iowa","31-33","Manufacturing","2020","111,258,673","0.4","12,218,914","0.5","3,086,971","0.5","208,448","0.5","155,377","0.6","291,789","0.6","7,605,433","0.6","3,611,579","0.4","N","N","N","N","N","N","N","N","64,311,424","0.3","59,164,000","0.3","2,510,813","0.9","914,874","1.8","1,085,020","1.3","636,717","1.6","16,773,054","1.2","D","D","D","D","46,738,623","0.6","10,425,030","0.8","4,000,032","1.1","2,186,022","1.0","4,238,977","1.3","10,277,325","0.9","3,856,839","1.1","2,120,589","0.8","4,299,898","1.5","3,071,907","2.3","808,482","6.0","2,263,424","2.1","104,146","9.5","117,679","2.8","2,041,600","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","30% to less than 40%","Less than 10%"
"Kansas","31-33","Manufacturing","2018","89,059,579","0.3","9,383,805","0.4","2,427,501","0.4","159,236","0.5","117,122","0.6","225,561","0.6","5,845,309","0.6","2,893,455","0.9","N","N","N","N","N","N","N","N","55,458,540","0.3","49,696,484","0.4","4,279,595","0.5","360,670","0.5","713,171","0.3","408,620","2.8","9,234,298","0.4","51,373","0.1","D","D","33,433,436","0.4","9,799,800","0.5","4,172,039","0.9","2,414,145","0.7","3,213,616","0.6","9,994,687","0.5","3,949,082","0.8","2,469,500","0.4","3,576,106","0.7","2,679,498","3.7","664,390","9.9","2,015,108","2.5","64,197","6.8","55,525","2.0","1,895,386","2.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","40% to less than 50%"
"Kansas","31-33","Manufacturing","2019","88,544,859","0.4","9,825,690","0.4","2,524,525","0.8","159,934","0.6","117,951","0.7","232,497","0.7","6,137,476","0.4","2,966,805","0.4","N","N","N","N","N","N","N","N","55,206,752","0.6","49,967,129","0.7","3,848,142","0.7","318,791","0.8","682,629","1.3","390,062","3.5","9,049,293","1.7","D","D","D","D","33,314,697","1.2","10,091,860","0.4","3,935,570","0.4","2,449,429","0.5","3,706,861","0.7","10,107,913","0.4","4,167,370","0.6","2,194,220","0.8","3,746,324","0.7","2,557,799","3.5","505,707","15.7","2,052,093","1.8","65,288","6.4","117,379","8.6","1,869,426","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","30% to less than 40%"
"Kansas","31-33","Manufacturing","2020","77,505,740","0.6","9,362,179","0.5","2,493,501","0.6","156,329","0.7","114,968","0.8","217,062","0.7","5,773,784","0.6","2,858,873","0.5","N","N","N","N","N","N","N","N","48,955,662","0.6","44,002,945","0.7","3,699,139","0.7","287,842","1.4","631,382","1.3","334,353","5.0","8,363,106","1.1","D","D","D","D","28,157,894","1.8","10,203,578","0.5","4,213,924","0.6","2,193,794","0.7","3,795,861","0.9","9,808,026","0.5","3,837,128","0.6","2,178,405","0.9","3,792,493","1.0","2,253,910","2.6","478,205","3.3","1,775,705","3.0","75,116","12.2","58,039","6.4","1,642,550","2.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","10% to less than 20%"
"Kentucky","31-33","Manufacturing","2018","139,278,805","0.1","13,174,679","0.2","3,344,117","0.2","238,034","0.2","186,187","0.3","365,487","0.3","9,131,161","0.2","4,626,994","0.3","N","N","N","N","N","N","N","N","92,676,702","0.8","87,805,395","0.8","1,934,205","2.1","651,602","0.3","1,494,608","0.3","790,891","2.9","26,890,503","0.2","D","D","D","D","47,016,845","1.6","12,161,130","0.5","4,518,172","0.7","3,200,115","0.3","4,442,843","0.7","12,919,028","0.4","4,805,443","0.6","3,327,587","0.2","4,785,998","0.6","4,281,847","1.4","846,044","0.9","3,435,803","1.7","206,815","6.1","159,014","1.1","3,069,974","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","30% to less than 40%","30% to less than 40%"
"Kentucky","31-33","Manufacturing","2019","137,776,422","0.3","13,483,557","0.4","3,428,905","0.4","236,472","0.5","185,896","0.5","368,206","0.5","9,504,318","0.4","4,590,085","0.4","N","N","N","N","N","N","N","N","88,663,769","0.3","83,817,964","0.3","2,026,163","2.5","597,080","0.7","1,423,788","0.5","798,774","1.6","25,787,150","0.4","330,904","0.1","D","D","49,692,318","0.5","13,015,107","0.4","4,900,323","0.6","3,293,064","0.4","4,821,720","0.6","13,878,726","0.4","5,217,681","0.5","3,555,372","0.4","5,105,672","0.8","4,136,010","1.1","837,969","1.7","3,298,042","1.2","111,729","5.7","77,598","3.9","3,108,714","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","30% to less than 40%"
"Kentucky","31-33","Manufacturing","2020","123,341,423","0.4","12,716,495","0.6","3,363,559","0.6","226,647","0.7","176,640","0.7","325,908","0.8","8,789,334","0.5","4,241,998","0.5","N","N","N","N","N","N","N","N","77,390,219","0.5","72,779,661","0.5","2,016,967","2.4","507,352","1.1","1,270,061","0.6","816,178","2.6","23,282,079","0.6","295,490","0.2","D","D","45,883,221","0.7","13,751,849","0.5","5,186,123","0.7","3,314,430","0.4","5,251,295","0.9","13,401,860","0.6","5,111,850","0.8","3,320,720","0.5","4,969,290","1.0","3,926,656","1.6","773,845","2.7","3,152,810","1.7","295,296","8.4","67,909","4.1","2,789,606","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","Less than 10%"
"Louisiana","31-33","Manufacturing","2018","215,498,201","0.1","8,573,954","0.3","2,281,611","0.3","119,177","0.5","86,481","0.6","176,906","0.4","5,379,302","0.3","2,663,577","0.3","N","N","N","N","N","N","N","N","158,554,980","0.1","143,354,487","0.1","10,153,313","0.3","2,401,960","0.1","1,895,281","0.3","749,939","1.6","34,618,376","0.3","22,121,787","0.0","11,938,858","0.0","57,142,796","0.1","12,855,160","0.1","6,003,235","0.1","2,858,697","0.2","3,993,228","0.4","13,289,996","0.2","6,341,537","0.2","2,719,971","0.3","4,228,488","0.2","5,905,549","0.7","1,226,441","0.9","4,679,108","0.8","79,233","6.4","90,085","0.6","4,509,790","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","20% to less than 30%","30% to less than 40%"
"Louisiana","31-33","Manufacturing","2019","192,733,887","0.2","8,629,788","0.4","2,269,264","0.6","117,253","0.7","84,493","0.8","176,506","0.7","5,448,274","0.5","2,686,114","0.5","N","N","N","N","N","N","N","N","137,442,471","0.1","127,560,063","0.1","5,051,623","0.6","2,053,092","0.1","1,840,445","0.3","937,247","2.3","33,290,925","0.2","22,564,747","0.1","13,191,838","0.0","55,459,497","0.4","13,582,051","0.4","6,694,283","0.5","2,498,354","0.9","4,389,415","0.5","13,973,485","0.4","6,596,406","0.6","2,764,311","0.6","4,612,768","0.4","8,549,516","0.3","3,396,725","0.4","5,152,791","0.3","99,540","2.8","138,981","0.6","4,914,270","0.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","20% to less than 30%","30% to less than 40%"
"Louisiana","31-33","Manufacturing","2020","130,791,926","0.3","8,427,964","0.5","2,281,656","0.6","114,449","0.8","82,892","0.9","165,562","0.8","5,266,933","0.5","2,607,183","0.6","N","N","N","N","N","N","N","N","90,667,700","0.2","83,078,909","0.2","3,639,065","0.7","1,638,139","0.2","1,430,425","0.3","881,162","2.2","27,334,414","0.3","22,269,790","0.1","13,431,190","0.0","38,336,437","0.6","13,928,016","0.4","6,539,235","0.5","2,773,574","0.8","4,615,207","0.4","11,521,961","0.3","5,292,256","0.5","2,232,764","0.7","3,996,942","0.4","5,535,441","0.5","1,537,071","1.3","3,998,370","0.5","86,610","7.4","77,178","5.4","3,834,582","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","20% to less than 30%","Less than 10%"
"Maine","31-33","Manufacturing","2018","15,288,525","0.3","2,644,533","0.4","655,007","0.4","48,164","0.5","36,078","0.6","69,604","0.6","1,745,748","0.5","894,186","0.3","N","N","N","N","N","N","N","N","7,094,927","0.3","5,964,616","0.3","362,874","0.6","195,100","0.6","222,607","0.4","349,730","1.6","2,862,660","0.4","1,629,454","0.0","D","D","8,302,563","0.5","1,963,733","0.2","711,039","0.4","575,558","0.3","677,136","0.4","2,178,998","0.2","735,239","0.6","660,323","0.1","783,436","0.8","653,766","1.6","143,366","4.0","510,400","1.1","18,083","11.6","9,278","6.8","483,038","1.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","10% to less than 20%","30% to less than 40%"
"Maine","31-33","Manufacturing","2019","15,704,465","1.7","2,715,185","1.1","676,282","0.7","48,455","1.1","36,399","1.1","71,052","1.1","1,806,784","1.3","907,907","1.2","N","N","N","N","N","N","N","N","7,442,030","2.3","6,166,088","2.0","353,872","2.0","211,535","1.7","222,132","3.1","488,402","21.0","2,766,533","3.9","D","D","492,639","0.0","8,352,783","1.3","2,192,248","1.1","694,583","2.8","669,073","0.7","828,593","3.7","2,302,572","1.2","752,021","0.9","701,983","0.6","848,568","3.1","1,095,371","35.0","72,773","10.9","1,022,598","37.2","17,693","10.9","11,607","18.2","993,298","38.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","10% to less than 20%","30% to less than 40%"
"Maine","31-33","Manufacturing","2020","15,663,108","1.2","2,747,333","0.6","721,099","0.7","49,473","0.8","36,885","0.8","64,636","0.7","1,787,629","0.5","892,792","1.0","N","N","N","N","N","N","N","N","7,202,835","0.6","5,998,802","0.7","408,559","4.8","192,920","0.4","210,029","0.7","392,525","4.4","2,658,169","0.7","D","D","450,768","0.0","8,571,036","2.1","2,291,347","0.9","728,930","2.7","706,853","0.7","855,564","3.1","2,406,859","1.0","731,308","1.3","815,238","0.5","860,314","2.4","495,164","3.1","87,361","4.4","407,803","3.5","25,399","11.8","11,009","12.2","371,395","3.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","Less than 10%"
"Maryland","31-33","Manufacturing","2018","41,867,952","0.6","6,307,065","0.4","1,570,936","0.5","95,378","0.6","61,712","0.7","119,705","0.7","3,126,573","0.8","1,884,291","0.5","N","N","N","N","N","N","N","N","18,912,086","0.9","17,082,663","0.9","988,304","2.0","191,213","1.5","302,374","0.7","347,532","2.5","3,654,309","0.7","D","D","D","D","22,797,175","0.6","5,117,733","0.3","2,272,829","0.5","976,633","0.3","1,868,271","0.6","5,180,914","0.4","1,981,974","0.7","1,108,798","0.5","2,090,142","0.5","1,548,725","2.9","334,255","12.1","1,214,469","1.5","40,340","7.8","168,151","1.8","1,005,977","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","30% to less than 40%","50% to less than 60%"
"Maryland","31-33","Manufacturing","2019","41,646,089","0.5","6,336,717","0.9","1,572,799","0.9","94,778","1.2","62,044","1.6","121,613","1.5","3,241,340","1.4","1,873,534","1.2","N","N","N","N","N","N","N","N","18,595,080","0.5","16,742,496","0.6","1,013,594","2.4","176,708","1.3","318,385","4.1","343,896","4.7","3,895,649","4.6","D","D","D","D","23,030,205","1.1","5,257,697","0.9","1,972,716","3.9","1,245,384","6.7","2,039,597","1.0","5,384,554","2.3","2,105,487","1.2","1,091,809","8.7","2,187,258","3.2","1,625,697","4.8","425,436","18.1","1,200,261","1.2","43,153","6.0","67,616","3.3","1,089,491","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","30% to less than 40%","40% to less than 50%"
"Maryland","31-33","Manufacturing","2020","41,309,404","0.8","6,507,078","0.9","1,654,219","1.0","95,612","1.2","61,691","1.5","116,641","1.5","3,256,021","1.4","1,905,832","0.9","N","N","N","N","N","N","N","N","18,009,741","0.9","16,252,128","0.9","951,052","2.8","159,630","1.5","313,665","6.0","333,266","5.6","3,880,747","6.7","D","D","0","X","23,240,070","1.0","5,450,440","2.3","2,051,801","3.3","1,185,567","1.3","2,213,073","3.3","5,170,270","2.3","2,093,301","1.3","1,084,473","8.7","1,992,495","3.1","1,407,760","1.9","302,502","2.2","1,105,258","2.3","38,564","11.9","46,635","4.6","1,020,059","2.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","30% to less than 40%","Less than 10%"
